as_of,variant,symbol,cls,score,bias,r5,r15,r30
2026-03-04,V5.HALF,EURCHF,fx,-3.2523148148148144,Very Bearish,-0.003445686265847847,0.010303927198833884,0.018443256615275905
2026-03-04,V5.HALF,EURAUD,fx,-1.4583333333333335,Bearish,-0.015630801443779707,0.012368297715638743,0.0014425622827787254
2026-03-04,V5.HALF,GBPCHF,fx,-3.7731481481481484,Very Bearish,0.0051817954584783,0.017150877732700076,0.01941971581841595
2026-03-04,V5.HALF,GBPAUD,fx,-1.9940476190476188,Bearish,-0.007368170140636177,0.01855020261143636,0.0015626241491644155
2026-03-04,V5.HALF,GBPNZD,fx,-1.4207175925925928,Bearish,0.007938202097286462,0.02293406622728633,0.019821045796977854
2026-03-04,V5.HALF,NZDJPY,fx,1.3570601851851851,Bullish,0.007608602335164916,-0.00668569711538447,0.00812371222527486
2026-03-04,V5.HALF,CADJPY,fx,1.7261904761904763,Bullish,0.015552464574458913,0.00319916543510379,0.005502912283751993
2026-03-04,V5.HALF,CHFJPY,fx,2.8761574074074074,Bullish,0.009665766910130325,-0.001339711019371248,0.008266513178786905
2026-03-04,V5.HALF,AUDNZD,fx,2.6012731481481484,Bullish,0.015275316801169003,0.004098050906525819,0.01801294916905305
2026-03-04,V5.HALF,AUDCAD,fx,1.4880952380952381,Bullish,0.005667336662591449,-0.006858824260759677,0.020193124598520518
2026-03-04,V5.HALF,NZDCAD,fx,-1.5711805555555556,Bearish,-0.008492044879469751,-0.01041756668353544,0.002295814458693979
2026-03-04,V5.HALF,NZDCHF,fx,-3.458333333333333,Very Bearish,-0.0025330706445257922,-0.005390893935785734,-0.00017320141159160585
2026-03-04,V5.HALF,CADCHF,fx,-2.4479166666666665,Bearish,0.005278386672511903,0.005103024989039806,-0.002174484875054783
2026-03-04,V5.HALF,DJIA,cross-asset,3.333333333333333,Bullish,-0.028919601906778003,-0.04776790475956061,-0.005285893617545057
2026-03-04,V5.HALF,SP500,cross-asset,2.5,Bullish,-0.015529713129666556,-0.04050533424541902,0.021788172966364483
2026-03-04,V5.HALF,NASDAQ,cross-asset,2.5,Bullish,-0.007195161791539562,-0.03742599660560475,0.04366897474920517
2026-03-04,V5.HALF,NIKKEI,cross-asset,4.166666666666667,Bullish,-0.02815399381465289,-0.04365290960150725,0.040133660374675584
2026-03-04,V5.HALF,FTSE100,cross-asset,4.722222222222221,Very Bullish,0.37661920565249973,0.3309736644898833,0.420096884701852
2026-03-04,V5.HALF,GOLD,cross-asset,4.615384615384616,Very Bullish,0.006873514110840029,-0.12339446150014977,-0.06738300629180438
2026-03-04,V5.HALF,SILVER,cross-asset,5.384615384615384,Very Bullish,0.026886871541833113,-0.14698555654027656,-0.06086373326307226
2026-03-04,V5.FULL,US-DOLLAR,single,-1.851851851851852,Bearish,,,
2026-03-04,V5.FULL,USDCHF,fx,-2.4868697478991595,Bearish,0.0008985763982491957,0.016110191140036756,0.0035686319816177203
2026-03-04,V5.FULL,USDCAD,fx,-2.1692251461988303,Bearish,-0.003980588218045367,0.012015071987801607,0.007264756766266922
2026-03-04,V5.FULL,EURGBP,fx,1.4999999999999996,Bullish,-0.008380562612804288,-0.005816961155115208,0.00010346373596048508
2026-03-04,V5.FULL,EURCHF,fx,-1.7666078777189889,Bearish,-0.003445686265847847,0.010303927198833884,0.018443256615275905
2026-03-04,V5.FULL,GBPCHF,fx,-2.754262198706643,Bearish,0.0051817954584783,0.017150877732700076,0.01941971581841595
2026-03-04,V5.FULL,GBPAUD,fx,-1.5416666666666667,Bearish,-0.007368170140636177,0.01855020261143636,0.0015626241491644155
2026-03-04,V5.FULL,GBPCAD,fx,-1.4583333333333335,Bearish,-0.0005156760018653062,0.012036097320130557,0.022025948377540683
2026-03-04,V5.FULL,CADJPY,fx,1.9166666666666665,Bullish,0.015552464574458913,0.00319916543510379,0.005502912283751993
2026-03-04,V5.FULL,CHFJPY,fx,2.21928277483833,Bullish,0.009665766910130325,-0.001339711019371248,0.008266513178786905
2026-03-04,V5.FULL,AUDNZD,fx,1.8371546149323927,Bullish,0.015275316801169003,0.004098050906525819,0.01801294916905305
2026-03-04,V5.FULL,NZDCAD,fx,-1.6313932980599648,Bearish,-0.008492044879469751,-0.01041756668353544,0.002295814458693979
2026-03-04,V5.FULL,NZDCHF,fx,-2.447916666666667,Bearish,-0.0025330706445257922,-0.005390893935785734,-0.00017320141159160585
2026-03-04,V5.FULL,DJIA,cross-asset,2.2222222222222223,Bullish,-0.028919601906778003,-0.04776790475956061,-0.005285893617545057
2026-03-04,V5.FULL,NIKKEI,cross-asset,2.7777777777777777,Bullish,-0.02815399381465289,-0.04365290960150725,0.040133660374675584
2026-03-04,V5.FULL,FTSE100,cross-asset,3.7037037037037033,Bullish,0.37661920565249973,0.3309736644898833,0.420096884701852
2026-03-04,V5.FULL,GOLD,cross-asset,3.333333333333333,Bullish,0.006873514110840029,-0.12339446150014977,-0.06738300629180438
2026-03-04,V5.FULL,SILVER,cross-asset,3.888888888888889,Bullish,0.026886871541833113,-0.14698555654027656,-0.06086373326307226
2026-03-05,V5.T,USDJPY,fx,10.0,Very Bullish,0.01108219612821304,0.013519517613455934,0.010053951126626215
2026-03-05,V5.T,USDCHF,fx,-15.0,Very Bearish,0.0061990880680362626,0.016855371689123322,0.0034965930631691844
2026-03-05,V5.T,USDCAD,fx,-15.0,Very Bearish,-0.0030129733366486278,0.01285632797531111,0.0020330256980298778
2026-03-05,V5.T,AUDUSD,fx,15.0,Very Bullish,0.00952041107622037,-0.016885526691407415,0.022195261204681627
2026-03-05,V5.T,NZDUSD,fx,15.0,Very Bullish,-0.007752727025972628,-0.022460854666055963,-0.0010857210714710908
2026-03-05,V5.T,EURGBP,fx,10.0,Very Bullish,-0.00710289411277143,-0.004305482006769057,0.0026362443303478145
2026-03-05,V5.T,EURJPY,fx,5.0,Very Bullish,0.0032715853511755544,0.007385685993456903,0.025756896042366417
2026-03-05,V5.T,EURCHF,fx,-15.0,Very Bearish,-0.0011265490048817384,0.011508471206732818,0.01932804665238219
2026-03-05,V5.T,EURAUD,fx,-15.0,Very Bearish,-0.017104706664249902,0.010416289045979132,-0.006271524379191651
2026-03-05,V5.T,EURNZD,fx,-10.0,Very Bearish,3.050439009011363e-05,0.016716405769396925,0.016807918939667266
2026-03-05,V5.T,EURCAD,fx,-5.0,Very Bearish,-0.010585312957078763,0.006947596711554871,0.017709436626822006
2026-03-05,V5.T,GBPJPY,fx,10.0,Very Bullish,0.009912799676859763,0.011595029343977936,0.022838406158671276
2026-03-05,V5.T,GBPCHF,fx,-15.0,Very Bearish,0.006654120177443046,0.017043381406871116,0.01764830142300222
2026-03-05,V5.T,GBPAUD,fx,-15.0,Very Bearish,-0.009956153018090164,0.015265051067293367,-0.008501588468506238
2026-03-05,V5.T,GBPNZD,fx,-10.0,Very Bearish,0.00748002969037187,0.021596210943022776,0.014429874169376466
2026-03-05,V5.T,GBPCAD,fx,-10.0,Very Bearish,-0.0036929685659338185,0.011780240974417655,0.015385542630774296
2026-03-05,V5.T,AUDJPY,fx,15.0,Very Bullish,0.020824456270454927,-0.0028829678249910895,0.033154129987398306
2026-03-05,V5.T,NZDJPY,fx,15.0,Very Bullish,0.004590814061254056,-0.007866887945341294,0.009806668534603435
2026-03-05,V5.T,CADJPY,fx,15.0,Very Bullish,0.014113498584307438,0.00035609442581940876,0.008624433288749067
2026-03-05,V5.T,CHFJPY,fx,15.0,Very Bullish,0.004233570129039466,-0.004332716970469108,0.006330525825273492
2026-03-05,V5.T,AUDNZD,fx,15.0,Very Bullish,0.01665558538617562,0.005495754046070056,0.02293404253528486
2026-03-05,V5.T,AUDCAD,fx,15.0,Very Bullish,0.00544930683146827,-0.004050442625688988,0.02385376649407056
2026-03-05,V5.T,AUDCHF,fx,15.0,Very Bullish,0.017057725392583878,0.0016106006808447315,0.02701416596507933
2026-03-05,V5.T,NZDCHF,fx,-5.0,Very Bearish,-0.00023936459580020664,-0.004221521053204169,0.003525187683603548
2026-03-05,V5.T,CADCHF,fx,-10.0,Very Bearish,0.010100655841195127,0.004804825868901741,0.002718058429488357
2026-03-05,V5.T,DJIA,cross-asset,10.0,Very Bullish,-0.024338555846932453,-0.03883687718184703,0.015254138201740597
2026-03-05,V5.T,SP500,cross-asset,5.0,Very Bullish,-0.020022295889928765,-0.048376213805849666,0.03268108076392773
2026-03-05,V5.T,NASDAQ,cross-asset,5.0,Very Bullish,-0.01727982832274355,-0.0543497844025127,0.05310464385377012
2026-03-05,V5.T,DAX,cross-asset,10.0,Very Bullish,-0.013548249126764778,-0.051802868991659645,0.025721126630633195
2026-03-05,V5.T,NIKKEI,cross-asset,15.0,Very Bullish,-0.009804282923592922,-0.03002100917769346,0.09273524750285644
2026-03-05,V5.T,FTSE100,cross-asset,10.0,Very Bullish,0.37661920565249973,0.3309736644898833,0.420096884701852
2026-03-05,V5.T,GOLD,cross-asset,15.0,Very Bullish,-0.0004604894175990193,-0.1388041050466885,-0.04469305625252151
2026-03-05,V5.T,SILVER,cross-asset,10.0,Very Bullish,0.019726360595925918,-0.17374277896017032,-0.01613864396473086
2026-03-05,V5.TS,US-DOLLAR,single,-15.0,Very Bearish,,,
2026-03-05,V5.TS,EURUSD,fx,-1.6666666666666665,Bearish,-0.008304617505168976,-0.006443831840110437,0.014981047553411564
2026-03-05,V5.TS,USDJPY,fx,5.0,Very Bullish,0.01108219612821304,0.013519517613455934,0.010053951126626215
2026-03-05,V5.TS,USDCHF,fx,-10.833333333333332,Very Bearish,0.0061990880680362626,0.016855371689123322,0.0034965930631691844
2026-03-05,V5.TS,USDCAD,fx,-8.333333333333334,Very Bearish,-0.0030129733366486278,0.01285632797531111,0.0020330256980298778
2026-03-05,V5.TS,AUDUSD,fx,8.333333333333334,Very Bullish,0.00952041107622037,-0.016885526691407415,0.022195261204681627
2026-03-05,V5.TS,NZDUSD,fx,9.166666666666666,Very Bullish,-0.007752727025972628,-0.022460854666055963,-0.0010857210714710908
2026-03-05,V5.TS,EURJPY,fx,-2.5,Bearish,0.0032715853511755544,0.007385685993456903,0.025756896042366417
2026-03-05,V5.TS,EURCHF,fx,-11.25,Very Bearish,-0.0011265490048817384,0.011508471206732818,0.01932804665238219
2026-03-05,V5.TS,EURAUD,fx,-7.5,Very Bearish,-0.017104706664249902,0.010416289045979132,-0.006271524379191651
2026-03-05,V5.TS,EURNZD,fx,-6.25,Very Bearish,3.050439009011363e-05,0.016716405769396925,0.016807918939667266
2026-03-05,V5.TS,EURCAD,fx,-2.5,Bearish,-0.010585312957078763,0.006947596711554871,0.017709436626822006
2026-03-05,V5.TS,GBPJPY,fx,3.75,Very Bullish,0.009912799676859763,0.011595029343977936,0.022838406158671276
2026-03-05,V5.TS,GBPCHF,fx,-7.5,Very Bearish,0.006654120177443046,0.017043381406871116,0.01764830142300222
2026-03-05,V5.TS,GBPAUD,fx,-3.75,Very Bearish,-0.009956153018090164,0.015265051067293367,-0.008501588468506238
2026-03-05,V5.TS,GBPNZD,fx,-2.5,Bearish,0.00748002969037187,0.021596210943022776,0.014429874169376466
2026-03-05,V5.TS,AUDJPY,fx,2.5,Bullish,0.020824456270454927,-0.0028829678249910895,0.033154129987398306
2026-03-05,V5.TS,NZDJPY,fx,3.75,Very Bullish,0.004590814061254056,-0.007866887945341294,0.009806668534603435
2026-03-05,V5.TS,CADJPY,fx,2.5,Bullish,0.014113498584307438,0.00035609442581940876,0.008624433288749067
2026-03-05,V5.TS,CHFJPY,fx,6.25,Very Bullish,0.004233570129039466,-0.004332716970469108,0.006330525825273492
2026-03-05,V5.TS,AUDNZD,fx,6.25,Very Bullish,0.01665558538617562,0.005495754046070056,0.02293404253528486
2026-03-05,V5.TS,AUDCAD,fx,7.5,Very Bullish,0.00544930683146827,-0.004050442625688988,0.02385376649407056
2026-03-05,V5.TS,AUDCHF,fx,3.75,Very Bullish,0.017057725392583878,0.0016106006808447315,0.02701416596507933
2026-03-05,V5.TS,NZDCHF,fx,-5.0,Very Bearish,-0.00023936459580020664,-0.004221521053204169,0.003525187683603548
2026-03-05,V5.TS,CADCHF,fx,-8.75,Very Bearish,0.010100655841195127,0.004804825868901741,0.002718058429488357
2026-03-05,V5.TS,DJIA,cross-asset,10.0,Very Bullish,-0.024338555846932453,-0.03883687718184703,0.015254138201740597
2026-03-05,V5.TS,SP500,cross-asset,5.0,Very Bullish,-0.020022295889928765,-0.048376213805849666,0.03268108076392773
2026-03-05,V5.TS,NASDAQ,cross-asset,5.0,Very Bullish,-0.01727982832274355,-0.0543497844025127,0.05310464385377012
2026-03-05,V5.TS,DAX,cross-asset,10.0,Very Bullish,-0.013548249126764778,-0.051802868991659645,0.025721126630633195
2026-03-05,V5.TS,NIKKEI,cross-asset,15.0,Very Bullish,-0.009804282923592922,-0.03002100917769346,0.09273524750285644
2026-03-05,V5.TS,FTSE100,cross-asset,10.0,Very Bullish,0.37661920565249973,0.3309736644898833,0.420096884701852
2026-03-05,V5.TS,GOLD,cross-asset,10.0,Very Bullish,-0.0004604894175990193,-0.1388041050466885,-0.04469305625252151
2026-03-05,V5.TS,SILVER,cross-asset,12.5,Very Bullish,0.019726360595925918,-0.17374277896017032,-0.01613864396473086
2026-03-05,V5.NOF,US-DOLLAR,single,-5.0,Very Bearish,,,
2026-03-05,V5.NOF,USDJPY,fx,1.666666666666667,Bullish,0.01108219612821304,0.013519517613455934,0.010053951126626215
2026-03-05,V5.NOF,USDCHF,fx,-7.5,Very Bearish,0.0061990880680362626,0.016855371689123322,0.0034965930631691844
2026-03-05,V5.NOF,USDCAD,fx,-3.095238095238096,Very Bearish,-0.0030129733366486278,0.01285632797531111,0.0020330256980298778
2026-03-05,V5.NOF,AUDUSD,fx,3.095238095238096,Very Bullish,0.00952041107622037,-0.016885526691407415,0.022195261204681627
2026-03-05,V5.NOF,NZDUSD,fx,4.5,Very Bullish,-0.007752727025972628,-0.022460854666055963,-0.0010857210714710908
2026-03-05,V5.NOF,EURGBP,fx,1.875,Bullish,-0.00710289411277143,-0.004305482006769057,0.0026362443303478145
2026-03-05,V5.NOF,EURCHF,fx,-6.666666666666666,Very Bearish,-0.0011265490048817384,0.011508471206732818,0.01932804665238219
2026-03-05,V5.NOF,EURAUD,fx,-2.5,Bearish,-0.017104706664249902,0.010416289045979132,-0.006271524379191651
2026-03-05,V5.NOF,EURNZD,fx,-1.6666666666666665,Bearish,3.050439009011363e-05,0.016716405769396925,0.016807918939667266
2026-03-05,V5.NOF,GBPJPY,fx,1.875,Bullish,0.009912799676859763,0.011595029343977936,0.022838406158671276
2026-03-05,V5.NOF,GBPCHF,fx,-6.111111111111112,Very Bearish,0.006654120177443046,0.017043381406871116,0.01764830142300222
2026-03-05,V5.NOF,GBPAUD,fx,-1.875,Bearish,-0.009956153018090164,0.015265051067293367,-0.008501588468506238
2026-03-05,V5.NOF,NZDJPY,fx,2.2222222222222223,Bullish,0.004590814061254056,-0.007866887945341294,0.009806668534603435
2026-03-05,V5.NOF,CHFJPY,fx,5.555555555555555,Very Bullish,0.004233570129039466,-0.004332716970469108,0.006330525825273492
2026-03-05,V5.NOF,AUDNZD,fx,5.555555555555555,Very Bullish,0.01665558538617562,0.005495754046070056,0.02293404253528486
2026-03-05,V5.NOF,AUDCAD,fx,3.75,Very Bullish,0.00544930683146827,-0.004050442625688988,0.02385376649407056
2026-03-05,V5.NOF,AUDCHF,fx,2.2222222222222223,Bullish,0.017057725392583878,0.0016106006808447315,0.02701416596507933
2026-03-05,V5.NOF,NZDCHF,fx,-5.0,Very Bearish,-0.00023936459580020664,-0.004221521053204169,0.003525187683603548
2026-03-05,V5.NOF,CADCHF,fx,-6.111111111111111,Very Bearish,0.010100655841195127,0.004804825868901741,0.002718058429488357
2026-03-05,V5.NOF,DJIA,cross-asset,5.5555555555555545,Very Bullish,-0.024338555846932453,-0.03883687718184703,0.015254138201740597
2026-03-05,V5.NOF,SP500,cross-asset,3.8888888888888884,Bullish,-0.020022295889928765,-0.048376213805849666,0.03268108076392773
2026-03-05,V5.NOF,NASDAQ,cross-asset,3.8888888888888884,Bullish,-0.01727982832274355,-0.0543497844025127,0.05310464385377012
2026-03-05,V5.NOF,DAX,cross-asset,4.444444444444445,Very Bullish,-0.013548249126764778,-0.051802868991659645,0.025721126630633195
2026-03-05,V5.NOF,NIKKEI,cross-asset,7.222222222222222,Very Bullish,-0.009804282923592922,-0.03002100917769346,0.09273524750285644
2026-03-05,V5.NOF,FTSE100,cross-asset,5.5555555555555545,Very Bullish,0.37661920565249973,0.3309736644898833,0.420096884701852
2026-03-05,V5.NOF,GOLD,cross-asset,6.666666666666666,Very Bullish,-0.0004604894175990193,-0.1388041050466885,-0.04469305625252151
2026-03-05,V5.NOF,SILVER,cross-asset,7.916666666666666,Very Bullish,0.019726360595925918,-0.17374277896017032,-0.01613864396473086
2026-03-05,V5.HALF,US-DOLLAR,single,-2.361111111111111,Bearish,,,
2026-03-05,V5.HALF,USDCHF,fx,-3.6818181818181817,Very Bearish,0.0061990880680362626,0.016855371689123322,0.0034965930631691844
2026-03-05,V5.HALF,USDCAD,fx,-2.2371794871794872,Bearish,-0.0030129733366486278,0.01285632797531111,0.0020330256980298778
2026-03-05,V5.HALF,AUDUSD,fx,1.8258547008547008,Bullish,0.00952041107622037,-0.016885526691407415,0.022195261204681627
2026-03-05,V5.HALF,NZDUSD,fx,1.9346590909090908,Bullish,-0.007752727025972628,-0.022460854666055963,-0.0010857210714710908
2026-03-05,V5.HALF,EURGBP,fx,2.202380952380952,Bullish,-0.00710289411277143,-0.004305482006769057,0.0026362443303478145
2026-03-05,V5.HALF,EURCHF,fx,-2.586805555555556,Bearish,-0.0011265490048817384,0.011508471206732818,0.01932804665238219
2026-03-05,V5.HALF,GBPCHF,fx,-3.3391203703703702,Very Bearish,0.006654120177443046,0.017043381406871116,0.01764830142300222
2026-03-05,V5.HALF,GBPAUD,fx,-1.5178571428571428,Bearish,-0.009956153018090164,0.015265051067293367,-0.008501588468506238
2026-03-05,V5.HALF,AUDJPY,fx,1.3095238095238095,Bullish,0.020824456270454927,-0.0028829678249910895,0.033154129987398306
2026-03-05,V5.HALF,NZDJPY,fx,1.3570601851851851,Bullish,0.004590814061254056,-0.007866887945341294,0.009806668534603435
2026-03-05,V5.HALF,CADJPY,fx,1.7261904761904763,Bullish,0.014113498584307438,0.00035609442581940876,0.008624433288749067
2026-03-05,V5.HALF,CHFJPY,fx,3.136574074074074,Very Bullish,0.004233570129039466,-0.004332716970469108,0.006330525825273492
2026-03-05,V5.HALF,AUDNZD,fx,2.8327546296296298,Bullish,0.01665558538617562,0.005495754046070056,0.02293404253528486
2026-03-05,V5.HALF,AUDCAD,fx,1.7261904761904763,Bullish,0.00544930683146827,-0.004050442625688988,0.02385376649407056
2026-03-05,V5.HALF,NZDCHF,fx,-2.708333333333333,Bearish,-0.00023936459580020664,-0.004221521053204169,0.003525187683603548
2026-03-05,V5.HALF,CADCHF,fx,-2.708333333333333,Bearish,0.010100655841195127,0.004804825868901741,0.002718058429488357
2026-03-05,V5.HALF,DJIA,cross-asset,2.7777777777777772,Bullish,-0.024338555846932453,-0.03883687718184703,0.015254138201740597
2026-03-05,V5.HALF,SP500,cross-asset,1.9444444444444442,Bullish,-0.020022295889928765,-0.048376213805849666,0.03268108076392773
2026-03-05,V5.HALF,NASDAQ,cross-asset,1.9444444444444442,Bullish,-0.01727982832274355,-0.0543497844025127,0.05310464385377012
2026-03-05,V5.HALF,NIKKEI,cross-asset,3.611111111111111,Bullish,-0.009804282923592922,-0.03002100917769346,0.09273524750285644
2026-03-05,V5.HALF,FTSE100,cross-asset,3.611111111111111,Bullish,0.37661920565249973,0.3309736644898833,0.420096884701852
2026-03-05,V5.HALF,GOLD,cross-asset,4.102564102564102,Bullish,-0.0004604894175990193,-0.1388041050466885,-0.04469305625252151
2026-03-05,V5.HALF,SILVER,cross-asset,4.871794871794871,Very Bullish,0.019726360595925918,-0.17374277896017032,-0.01613864396473086
2026-03-05,V5.FULL,US-DOLLAR,single,-1.4814814814814814,Bearish,,,
2026-03-05,V5.FULL,USDCHF,fx,-2.6181722689075633,Bearish,0.0061990880680362626,0.016855371689123322,0.0034965930631691844
2026-03-05,V5.FULL,USDCAD,fx,-1.9828216374269005,Bearish,-0.0030129733366486278,0.01285632797531111,0.0020330256980298778
2026-03-05,V5.FULL,AUDUSD,fx,1.4028996101364521,Bullish,0.00952041107622037,-0.016885526691407415,0.022195261204681627
2026-03-05,V5.FULL,EURGBP,fx,2.3333333333333335,Bullish,-0.00710289411277143,-0.004305482006769057,0.0026362443303478145
2026-03-05,V5.FULL,EURJPY,fx,1.791666666666667,Bullish,0.0032715853511755544,0.007385685993456903,0.025756896042366417
2026-03-05,V5.FULL,GBPCHF,fx,-2.5778953556731334,Bearish,0.006654120177443046,0.017043381406871116,0.01764830142300222
2026-03-05,V5.FULL,GBPAUD,fx,-1.375,Bearish,-0.009956153018090164,0.015265051067293367,-0.008501588468506238
2026-03-05,V5.FULL,GBPCAD,fx,-1.4583333333333335,Bearish,-0.0036929685659338185,0.011780240974417655,0.015385542630774296
2026-03-05,V5.FULL,AUDJPY,fx,1.3333333333333333,Bullish,0.020824456270454927,-0.0028829678249910895,0.033154129987398306
2026-03-05,V5.FULL,CADJPY,fx,1.9166666666666665,Bullish,0.014113498584307438,0.00035609442581940876,0.008624433288749067
2026-03-05,V5.FULL,CHFJPY,fx,2.536743092298648,Bullish,0.004233570129039466,-0.004332716970469108,0.006330525825273492
2026-03-05,V5.FULL,AUDNZD,fx,2.1663727219282776,Bullish,0.01665558538617562,0.005495754046070056,0.02293404253528486
2026-03-05,V5.FULL,NZDCHF,fx,-2.1354166666666665,Bearish,-0.00023936459580020664,-0.004221521053204169,0.003525187683603548
2026-03-05,V5.FULL,CADCHF,fx,-1.5696649029982361,Bearish,0.010100655841195127,0.004804825868901741,0.002718058429488357
2026-03-05,V5.FULL,NIKKEI,cross-asset,2.4074074074074074,Bullish,-0.009804282923592922,-0.03002100917769346,0.09273524750285644
2026-03-05,V5.FULL,FTSE100,cross-asset,2.962962962962963,Bullish,0.37661920565249973,0.3309736644898833,0.420096884701852
2026-03-05,V5.FULL,GOLD,cross-asset,2.962962962962963,Bullish,-0.0004604894175990193,-0.1388041050466885,-0.04469305625252151
