as_of,variant,symbol,cls,score,bias,r5,r10
2025-11-07,V4.2,GBPCHF,fx,-1.2141239148827618,Neutral,-0.012965903077039376,-0.0008127315339836461
2025-11-07,V4.2,GBPAUD,fx,-2.8297056537744583,Bearish,-0.005482158291146955,0.0008000987776268786
2025-11-07,V4.2,GBPNZD,fx,-0.9859852018189172,Neutral,-0.008586740634203172,-0.002718135744127048
2025-11-07,V4.2,GBPCAD,fx,-2.8938374500319575,Bearish,-0.000768510550784085,-0.001147353780043714
2025-11-07,V4.2,AUDJPY,fx,1.9136993548968073,Bullish,0.01350333062061071,0.013262199716671086
2025-11-07,V4.2,NZDJPY,fx,0.0699789029412663,Neutral,0.016749408435020596,0.016552220108569493
2025-11-07,V4.2,CADJPY,fx,1.9778311511543065,Bullish,0.008703778355993785,0.015254516802873264
2025-11-07,V4.2,CHFJPY,fx,0.298117616005111,Neutral,0.0211863738827498,0.014985996605556107
2025-11-07,V4.2,AUDNZD,fx,1.843720451955541,Bullish,-0.0031204222971509266,-0.0034324645268660747
2025-11-07,V4.2,AUDCAD,fx,-0.06413179625749921,Neutral,0.004670950198460533,-0.0018859235543080555
2025-11-07,V4.2,AUDCHF,fx,1.6155817388916964,Bullish,-0.007547314382039594,-0.0016090721017545384
2025-11-07,V4.2,NZDCAD,fx,-1.9078522482130402,Bearish,0.00789713475751741,0.0015186797610611258
2025-11-07,V4.2,NZDCHF,fx,-0.2281387130638447,Neutral,-0.004335324043353239,0.0016368060163680642
2025-11-07,V4.2,CADCHF,fx,1.6797135351491956,Bullish,-0.012214514127946496,0.00033201111363512226
2025-11-07,V4.2,DJIA,cross-asset,0.41666666666666674,Neutral,0.0037093945791335514,-0.015361107327703682
2025-11-07,V4.2,SP500,cross-asset,0.41666666666666674,Neutral,0.0012929881401777532,-0.018176143625717067
2025-11-07,V4.2,NASDAQ,cross-asset,0.41666666666666674,Neutral,-0.0017558842074177905,-0.032559680109822464
2025-11-07,V4.2,DAX,cross-asset,-0.8333333333333333,Neutral,0.004729345928092155,-0.022119369701049774
2025-11-07,V4.2,NIKKEI,cross-asset,-0.8333333333333333,Neutral,-0.00035674647217376343,-0.035198985254479176
2025-11-07,V4.2,FTSE100,cross-asset,0.0,Neutral,0.0,0.0
2025-11-07,V4.2,GOLD,cross-asset,0.4761904761904762,Neutral,0.021060840484004473,0.016101819890571578
2025-11-07,V4.2,SILVER,cross-asset,0.4761904761904762,Neutral,0.04648706851924711,0.03435280475431224
2025-11-10,V4.0,US-DOLLAR,single,-0.8333333333333333,Neutral,,
2025-11-10,V4.0,EURUSD,fx,0.31249999999999994,Neutral,0.0030459312588695386,-0.003097850541691094
2025-11-10,V4.0,GBPUSD,fx,-1.09375,Neutral,-0.0014803680422701415,-0.005261000273298677
2025-11-10,V4.0,USDJPY,fx,-0.10416666666666663,Neutral,0.0072798525862294294,0.018095818950974563
2025-11-10,V4.0,USDCHF,fx,0.41666666666666663,Neutral,-0.010846741628874779,0.004224389637820902
2025-11-10,V4.0,USDCAD,fx,-1.6666666666666665,Bearish,0.002467938201686115,0.006105650579893984
2025-11-10,V4.0,AUDUSD,fx,2.2916666666666665,Bullish,-0.006502845951404601,-0.011001285268376293
2025-11-10,V4.0,NZDUSD,fx,0.625,Neutral,0.0021970623150657786,-0.006095076099860042
2025-11-10,V4.0,EURGBP,fx,1.4062499999999998,Bullish,0.004743822197895042,0.0020640187928340215
2025-11-10,V4.0,EURJPY,fx,0.20833333333333331,Neutral,0.01044327784172272,0.014508295668285598
2025-11-10,V4.0,EURCHF,fx,0.7291666666666665,Neutral,-0.007910626069548843,0.0011516149516215268
2025-11-10,V4.0,EURAUD,fx,-1.9791666666666667,Bearish,0.009645374012962282,0.007981207369880838
2025-11-10,V4.0,EURNZD,fx,-0.3125,Neutral,0.0007725405828280518,0.003046156855075255
2025-11-10,V4.0,EURCAD,fx,-1.3541666666666667,Bearish,0.005470993238445132,0.00292691963320868
2025-11-10,V4.0,GBPJPY,fx,-1.1979166666666665,Neutral,0.0056787119715917544,0.011997695024108745
2025-11-10,V4.0,GBPCHF,fx,-0.6770833333333333,Neutral,-0.012597265241368838,-0.0012087330966230603
2025-11-10,V4.0,GBPAUD,fx,-3.3854166666666665,Very Bearish,0.004956666418336475,0.00567185676326698
2025-11-10,V4.0,GBPNZD,fx,-1.7187499999999998,Bearish,-0.0038872942115356635,0.0006779166505770373
2025-11-10,V4.0,GBPCAD,fx,-2.7604166666666665,Bearish,0.0007908949572321688,0.000617548117290978
2025-11-10,V4.0,AUDJPY,fx,2.1875,Bullish,0.0007552494807658849,0.0069164952449094486
2025-11-10,V4.0,NZDJPY,fx,0.5208333333333333,Neutral,0.009622689288427466,0.011809664126706476
2025-11-10,V4.0,CADJPY,fx,1.5625,Bullish,0.0049072270070467106,0.011981281523698595
2025-11-10,V4.0,CHFJPY,fx,-0.5208333333333333,Neutral,0.01853624348171734,0.013839418807173764
2025-11-10,V4.0,AUDNZD,fx,1.6666666666666667,Bullish,-0.008673641287914813,-0.006055998548633701
2025-11-10,V4.0,AUDCAD,fx,0.625,Neutral,-0.0041689403033940975,-0.005893266397468011
2025-11-10,V4.0,AUDCHF,fx,2.708333333333333,Bullish,-0.017473732297853095,-0.006852444038373817
2025-11-10,V4.0,NZDCAD,fx,-1.0416666666666667,Neutral,0.003627034677990082,-0.0011753108886867203
2025-11-10,V4.0,NZDCHF,fx,1.0416666666666665,Neutral,-0.008754327548567864,-0.002006659463273719
2025-11-10,V4.0,CADCHF,fx,2.083333333333333,Bullish,-0.013380318545784475,-0.0018142804807843582
2025-11-10,V4.0,DJIA,cross-asset,0.41666666666666674,Neutral,-0.015561063979831813,-0.019089223804838573
2025-11-10,V4.0,SP500,cross-asset,0.41666666666666674,Neutral,-0.023047206532236797,-0.018393865784775643
2025-11-10,V4.0,NASDAQ,cross-asset,0.41666666666666674,Neutral,-0.031194494216663426,-0.02837992403393097
2025-11-10,V4.0,DAX,cross-asset,-0.8333333333333333,Neutral,-0.025490831443123474,-0.0348297149314124
2025-11-10,V4.0,NIKKEI,cross-asset,-0.8333333333333333,Neutral,-0.02918583794743823,-0.03483974109022847
2025-11-10,V4.0,FTSE100,cross-asset,1.25,Neutral,0.0,0.0
2025-11-10,V4.0,GOLD,cross-asset,0.4761904761904762,Neutral,-0.017071090669212974,0.00457755975246199
2025-11-10,V4.0,SILVER,cross-asset,0.4761904761904762,Neutral,-0.005606958175658261,0.0169397499653281
2025-11-10,V4.1,US-DOLLAR,single,-0.8333333333333333,Neutral,,
2025-11-10,V4.1,EURUSD,fx,0.31249999999999994,Neutral,0.0030459312588695386,-0.003097850541691094
2025-11-10,V4.1,GBPUSD,fx,-0.8854166666666669,Neutral,-0.0014803680422701415,-0.005261000273298677
2025-11-10,V4.1,USDJPY,fx,-0.41666666666666663,Neutral,0.0072798525862294294,0.018095818950974563
2025-11-10,V4.1,USDCHF,fx,0.0,Neutral,-0.010846741628874779,0.004224389637820902
2025-11-10,V4.1,USDCAD,fx,-1.6666666666666665,Bearish,0.002467938201686115,0.006105650579893984
2025-11-10,V4.1,AUDUSD,fx,1.9791666666666665,Bullish,-0.006502845951404601,-0.011001285268376293
2025-11-10,V4.1,NZDUSD,fx,0.0,Neutral,0.0021970623150657786,-0.006095076099860042
2025-11-10,V4.1,EURGBP,fx,1.1979166666666667,Neutral,0.004743822197895042,0.0020640187928340215
2025-11-10,V4.1,EURJPY,fx,-0.10416666666666669,Neutral,0.01044327784172272,0.014508295668285598
2025-11-10,V4.1,EURCHF,fx,0.31249999999999994,Neutral,-0.007910626069548843,0.0011516149516215268
2025-11-10,V4.1,EURAUD,fx,-1.6666666666666667,Bearish,0.009645374012962282,0.007981207369880838
2025-11-10,V4.1,EURNZD,fx,0.31249999999999994,Neutral,0.0007725405828280518,0.003046156855075255
2025-11-10,V4.1,EURCAD,fx,-1.3541666666666667,Bearish,0.005470993238445132,0.00292691963320868
2025-11-10,V4.1,GBPJPY,fx,-1.3020833333333335,Bearish,0.0056787119715917544,0.011997695024108745
2025-11-10,V4.1,GBPCHF,fx,-0.8854166666666669,Neutral,-0.012597265241368838,-0.0012087330966230603
2025-11-10,V4.1,GBPAUD,fx,-2.8645833333333335,Bearish,0.004956666418336475,0.00567185676326698
2025-11-10,V4.1,GBPNZD,fx,-0.8854166666666669,Neutral,-0.0038872942115356635,0.0006779166505770373
2025-11-10,V4.1,GBPCAD,fx,-2.5520833333333335,Bearish,0.0007908949572321688,0.000617548117290978
2025-11-10,V4.1,AUDJPY,fx,1.5625,Bullish,0.0007552494807658849,0.0069164952449094486
2025-11-10,V4.1,NZDJPY,fx,-0.41666666666666663,Neutral,0.009622689288427466,0.011809664126706476
2025-11-10,V4.1,CADJPY,fx,1.25,Neutral,0.0049072270070467106,0.011981281523698595
2025-11-10,V4.1,CHFJPY,fx,-0.41666666666666663,Neutral,0.01853624348171734,0.013839418807173764
2025-11-10,V4.1,AUDNZD,fx,1.9791666666666665,Bullish,-0.008673641287914813,-0.006055998548633701
2025-11-10,V4.1,AUDCAD,fx,0.3125,Neutral,-0.0041689403033940975,-0.005893266397468011
2025-11-10,V4.1,AUDCHF,fx,1.9791666666666665,Bullish,-0.017473732297853095,-0.006852444038373817
2025-11-10,V4.1,NZDCAD,fx,-1.6666666666666665,Bearish,0.003627034677990082,-0.0011753108886867203
2025-11-10,V4.1,NZDCHF,fx,0.0,Neutral,-0.008754327548567864,-0.002006659463273719
2025-11-10,V4.1,CADCHF,fx,1.6666666666666665,Bullish,-0.013380318545784475,-0.0018142804807843582
2025-11-10,V4.1,DJIA,cross-asset,-0.8333333333333333,Neutral,-0.015561063979831813,-0.019089223804838573
2025-11-10,V4.1,SP500,cross-asset,-0.8333333333333333,Neutral,-0.023047206532236797,-0.018393865784775643
2025-11-10,V4.1,NASDAQ,cross-asset,-0.8333333333333333,Neutral,-0.031194494216663426,-0.02837992403393097
2025-11-10,V4.1,DAX,cross-asset,-0.8333333333333333,Neutral,-0.025490831443123474,-0.0348297149314124
2025-11-10,V4.1,NIKKEI,cross-asset,-0.8333333333333333,Neutral,-0.02918583794743823,-0.03483974109022847
2025-11-10,V4.1,FTSE100,cross-asset,1.25,Neutral,0.0,0.0
2025-11-10,V4.1,GOLD,cross-asset,-0.9523809523809523,Neutral,-0.017071090669212974,0.00457755975246199
2025-11-10,V4.1,SILVER,cross-asset,-0.9523809523809523,Neutral,-0.005606958175658261,0.0169397499653281
2025-11-10,V4.2,US-DOLLAR,single,-1.0192236761823263,Neutral,,
2025-11-10,V4.2,EURUSD,fx,0.2872806315936274,Neutral,0.0030459312588695386,-0.003097850541691094
2025-11-10,V4.2,GBPUSD,fx,-0.9538707265954125,Neutral,-0.0014803680422701415,-0.005261000273298677
2025-11-10,V4.2,USDJPY,fx,0.03786442771776155,Neutral,0.0072798525862294294,0.018095818950974563
2025-11-10,V4.2,USDCHF,fx,-0.26025318828734945,Neutral,-0.010846741628874779,0.004224389637820902
2025-11-10,V4.2,USDCAD,fx,-2.3020876550057867,Bearish,0.002467938201686115,0.006105650579893984
2025-11-10,V4.2,AUDUSD,fx,2.5008349271790458,Bullish,-0.006502845951404601,-0.011001285268376293
2025-11-10,V4.2,NZDUSD,fx,0.032114475223504746,Neutral,0.0021970623150657786,-0.006095076099860042
2025-11-10,V4.2,EURGBP,fx,1.2411513581890399,Neutral,0.004743822197895042,0.0020640187928340215
2025-11-10,V4.2,EURJPY,fx,0.32514505931138893,Neutral,0.01044327784172272,0.014508295668285598
2025-11-10,V4.2,EURCHF,fx,0.027027443306277932,Neutral,-0.007910626069548843,0.0011516149516215268
2025-11-10,V4.2,EURAUD,fx,-2.2135542955854186,Bearish,0.009645374012962282,0.007981207369880838
2025-11-10,V4.2,EURNZD,fx,0.25516615637012263,Neutral,0.0007725405828280518,0.003046156855075255
2025-11-10,V4.2,EURCAD,fx,-2.0148070234121596,Bearish,0.005470993238445132,0.00292691963320868
2025-11-10,V4.2,GBPJPY,fx,-0.916006298877651,Neutral,0.0056787119715917544,0.011997695024108745
2025-11-10,V4.2,GBPCHF,fx,-1.2141239148827618,Neutral,-0.012597265241368838,-0.0012087330966230603
2025-11-10,V4.2,GBPAUD,fx,-3.4547056537744583,Very Bearish,0.004956666418336475,0.00567185676326698
2025-11-10,V4.2,GBPNZD,fx,-0.9859852018189172,Neutral,-0.0038872942115356635,0.0006779166505770373
2025-11-10,V4.2,GBPCAD,fx,-3.255958381601199,Very Bearish,0.0007908949572321688,0.000617548117290978
2025-11-10,V4.2,AUDJPY,fx,2.5386993548968073,Bullish,0.0007552494807658849,0.0069164952449094486
2025-11-10,V4.2,NZDJPY,fx,0.0699789029412663,Neutral,0.009622689288427466,0.011809664126706476
2025-11-10,V4.2,CADJPY,fx,2.3399520827235483,Bullish,0.0049072270070467106,0.011981281523698595
2025-11-10,V4.2,CHFJPY,fx,0.298117616005111,Neutral,0.01853624348171734,0.013839418807173764
2025-11-10,V4.2,AUDNZD,fx,2.468720451955541,Bullish,-0.008673641287914813,-0.006055998548633701
2025-11-10,V4.2,AUDCAD,fx,0.19874727217325883,Neutral,-0.0041689403033940975,-0.005893266397468011
2025-11-10,V4.2,AUDCHF,fx,2.2405817388916964,Bullish,-0.017473732297853095,-0.006852444038373817
2025-11-10,V4.2,NZDCAD,fx,-2.269973179782282,Bearish,0.003627034677990082,-0.0011753108886867203
2025-11-10,V4.2,NZDCHF,fx,-0.2281387130638447,Neutral,-0.008754327548567864,-0.002006659463273719
2025-11-10,V4.2,CADCHF,fx,2.0418344667184374,Bullish,-0.013380318545784475,-0.0018142804807843582
2025-11-10,V4.2,DJIA,cross-asset,0.41666666666666674,Neutral,-0.015561063979831813,-0.019089223804838573
2025-11-10,V4.2,SP500,cross-asset,0.41666666666666674,Neutral,-0.023047206532236797,-0.018393865784775643
2025-11-10,V4.2,NASDAQ,cross-asset,0.41666666666666674,Neutral,-0.031194494216663426,-0.02837992403393097
2025-11-10,V4.2,DAX,cross-asset,-0.8333333333333333,Neutral,-0.025490831443123474,-0.0348297149314124
2025-11-10,V4.2,NIKKEI,cross-asset,-0.8333333333333333,Neutral,-0.02918583794743823,-0.03483974109022847
2025-11-10,V4.2,FTSE100,cross-asset,0.0,Neutral,0.0,0.0
2025-11-10,V4.2,GOLD,cross-asset,0.4761904761904762,Neutral,-0.017071090669212974,0.00457755975246199
2025-11-10,V4.2,SILVER,cross-asset,0.4761904761904762,Neutral,-0.005606958175658261,0.0169397499653281
2025-11-11,V4.0,US-DOLLAR,single,-1.25,Neutral,,
2025-11-11,V4.0,EURUSD,fx,0.5208333333333333,Neutral,-0.00018131896596385033,-0.001122450741680936
2025-11-11,V4.0,GBPUSD,fx,-0.8854166666666665,Neutral,-0.00026620423188672415,0.0012473569722690758
2025-11-11,V4.0,USDJPY,fx,-0.3125,Neutral,0.00890071037010598,0.012455804599565301
2025-11-11,V4.0,USDCHF,fx,0.20833333333333326,Neutral,-0.00114935348866263,0.00885751764632392
2025-11-11,V4.0,USDCAD,fx,-1.875,Bearish,-0.002190072621952144,0.0057926350782575575
2025-11-11,V4.0,AUDUSD,fx,2.5,Bullish,-0.0029266648279243634,-0.008887254451288684
2025-11-11,V4.0,NZDUSD,fx,0.8333333333333333,Neutral,0.0005837298568978078,-0.00617338545628221
2025-11-11,V4.0,EURGBP,fx,1.4062499999999998,Bullish,-0.00010220420399964514,-0.0021917123746578726
2025-11-11,V4.0,EURJPY,fx,0.20833333333333331,Neutral,0.00822849332870268,0.011354088480109326
2025-11-11,V4.0,EURCHF,fx,0.7291666666666665,Neutral,-0.0011662185363957578,0.007861176800889824
2025-11-11,V4.0,EURAUD,fx,-1.9791666666666667,Bearish,0.0028258466259052373,0.007823252036188943
2025-11-11,V4.0,EURNZD,fx,-0.3125,Neutral,-0.0007574609907589069,0.004950374087992371
2025-11-11,V4.0,EURCAD,fx,-1.3541666666666667,Bearish,-0.0023541156967750165,0.004597304475901121
2025-11-11,V4.0,GBPJPY,fx,-1.1979166666666665,Neutral,0.007954012779710418,0.013682678311499163
2025-11-11,V4.0,GBPCHF,fx,-0.6770833333333333,Neutral,-0.0013890210255922408,0.010103700884787514
2025-11-11,V4.0,GBPAUD,fx,-3.3854166666666665,Very Bearish,0.002613859418093112,0.010077769771660083
2025-11-11,V4.0,GBPNZD,fx,-1.7187499999999998,Bearish,-0.0009774413427545703,0.007242538936182097
2025-11-11,V4.0,GBPCAD,fx,-2.7604166666666665,Bearish,-0.0025622791255678345,0.006839982411473988
2025-11-11,V4.0,AUDJPY,fx,2.1875,Bullish,0.005840331117920927,0.003492259322640967
2025-11-11,V4.0,NZDJPY,fx,0.5208333333333333,Neutral,0.00946745562130169,0.006399724248865368
2025-11-11,V4.0,CADJPY,fx,1.5625,Bullish,0.011076122174087155,0.006734864756634762
2025-11-11,V4.0,CHFJPY,fx,-0.5208333333333333,Neutral,0.009870764750240513,0.0034740099331720398
2025-11-11,V4.0,AUDNZD,fx,1.6666666666666667,Bullish,-0.0046532585807993465,-0.0027122345173000717
2025-11-11,V4.0,AUDCAD,fx,0.625,Neutral,-0.0051375103843295244,-0.00319181496217924
2025-11-11,V4.0,AUDCHF,fx,2.708333333333333,Bullish,-0.003986660022233246,3.833326944469029e-05
2025-11-11,V4.0,NZDCAD,fx,-1.0416666666666667,Neutral,-0.0015917330941522811,-0.0003537184653672476
2025-11-11,V4.0,NZDCHF,fx,1.0416666666666665,Neutral,-0.0003984681114825861,0.0029442366015097754
2025-11-11,V4.0,CADCHF,fx,2.083333333333333,Bullish,0.0011926058437685683,0.0032445894279000687
2025-11-11,V4.0,DJIA,cross-asset,0.41666666666666674,Neutral,-0.039720249964541154,-0.017026539960119158
2025-11-11,V4.0,SP500,cross-asset,0.41666666666666674,Neutral,-0.035433243302430806,-0.012336666909993466
2025-11-11,V4.0,NASDAQ,cross-asset,0.41666666666666674,Neutral,-0.043237658403713186,-0.021697101574057354
2025-11-11,V4.0,DAX,cross-asset,-0.8333333333333333,Neutral,-0.04061247533843726,-0.02519305298771979
2025-11-11,V4.0,NIKKEI,cross-asset,-0.8333333333333333,Neutral,-0.049663957486714594,-0.040168802750859656
2025-11-11,V4.0,FTSE100,cross-asset,1.25,Neutral,0.0,0.0
2025-11-11,V4.0,GOLD,cross-asset,0.4761904761904762,Neutral,-0.014372781136785084,0.0009790260629338743
2025-11-11,V4.0,SILVER,cross-asset,0.4761904761904762,Neutral,-0.010451668359771848,0.004669063061655043
2025-11-11,V4.1,US-DOLLAR,single,-1.0416666666666665,Neutral,,
2025-11-11,V4.1,EURUSD,fx,0.4166666666666666,Neutral,-0.00018131896596385033,-0.001122450741680936
2025-11-11,V4.1,GBPUSD,fx,-0.7812500000000002,Neutral,-0.00026620423188672415,0.0012473569722690758
2025-11-11,V4.1,USDJPY,fx,-0.5208333333333333,Neutral,0.00890071037010598,0.012455804599565301
2025-11-11,V4.1,USDCHF,fx,-0.10416666666666663,Neutral,-0.00114935348866263,0.00885751764632392
2025-11-11,V4.1,USDCAD,fx,-1.7708333333333333,Bearish,-0.002190072621952144,0.0057926350782575575
2025-11-11,V4.1,AUDUSD,fx,2.083333333333333,Bullish,-0.0029266648279243634,-0.008887254451288684
2025-11-11,V4.1,NZDUSD,fx,0.10416666666666663,Neutral,0.0005837298568978078,-0.00617338545628221
2025-11-11,V4.1,EURGBP,fx,1.1979166666666667,Neutral,-0.00010220420399964514,-0.0021917123746578726
2025-11-11,V4.1,EURJPY,fx,-0.10416666666666669,Neutral,0.00822849332870268,0.011354088480109326
2025-11-11,V4.1,EURCHF,fx,0.31249999999999994,Neutral,-0.0011662185363957578,0.007861176800889824
2025-11-11,V4.1,EURAUD,fx,-1.6666666666666667,Bearish,0.0028258466259052373,0.007823252036188943
2025-11-11,V4.1,EURNZD,fx,0.31249999999999994,Neutral,-0.0007574609907589069,0.004950374087992371
2025-11-11,V4.1,EURCAD,fx,-1.3541666666666667,Bearish,-0.0023541156967750165,0.004597304475901121
2025-11-11,V4.1,GBPJPY,fx,-1.3020833333333335,Bearish,0.007954012779710418,0.013682678311499163
2025-11-11,V4.1,GBPCHF,fx,-0.8854166666666669,Neutral,-0.0013890210255922408,0.010103700884787514
2025-11-11,V4.1,GBPAUD,fx,-2.8645833333333335,Bearish,0.002613859418093112,0.010077769771660083
2025-11-11,V4.1,GBPNZD,fx,-0.8854166666666669,Neutral,-0.0009774413427545703,0.007242538936182097
2025-11-11,V4.1,GBPCAD,fx,-2.5520833333333335,Bearish,-0.0025622791255678345,0.006839982411473988
2025-11-11,V4.1,AUDJPY,fx,1.5625,Bullish,0.005840331117920927,0.003492259322640967
2025-11-11,V4.1,NZDJPY,fx,-0.41666666666666663,Neutral,0.00946745562130169,0.006399724248865368
2025-11-11,V4.1,CADJPY,fx,1.25,Neutral,0.011076122174087155,0.006734864756634762
2025-11-11,V4.1,CHFJPY,fx,-0.41666666666666663,Neutral,0.009870764750240513,0.0034740099331720398
2025-11-11,V4.1,AUDNZD,fx,1.9791666666666665,Bullish,-0.0046532585807993465,-0.0027122345173000717
2025-11-11,V4.1,AUDCAD,fx,0.3125,Neutral,-0.0051375103843295244,-0.00319181496217924
2025-11-11,V4.1,AUDCHF,fx,1.9791666666666665,Bullish,-0.003986660022233246,3.833326944469029e-05
2025-11-11,V4.1,NZDCAD,fx,-1.6666666666666665,Bearish,-0.0015917330941522811,-0.0003537184653672476
2025-11-11,V4.1,NZDCHF,fx,0.0,Neutral,-0.0003984681114825861,0.0029442366015097754
2025-11-11,V4.1,CADCHF,fx,1.6666666666666665,Bullish,0.0011926058437685683,0.0032445894279000687
2025-11-11,V4.1,DJIA,cross-asset,-0.8333333333333333,Neutral,-0.039720249964541154,-0.017026539960119158
2025-11-11,V4.1,SP500,cross-asset,-0.8333333333333333,Neutral,-0.035433243302430806,-0.012336666909993466
2025-11-11,V4.1,NASDAQ,cross-asset,-0.8333333333333333,Neutral,-0.043237658403713186,-0.021697101574057354
2025-11-11,V4.1,DAX,cross-asset,-0.8333333333333333,Neutral,-0.04061247533843726,-0.02519305298771979
2025-11-11,V4.1,NIKKEI,cross-asset,-0.8333333333333333,Neutral,-0.049663957486714594,-0.040168802750859656
2025-11-11,V4.1,FTSE100,cross-asset,1.25,Neutral,0.0,0.0
2025-11-11,V4.1,GOLD,cross-asset,-0.9523809523809523,Neutral,-0.014372781136785084,0.0009790260629338743
2025-11-11,V4.1,SILVER,cross-asset,-0.9523809523809523,Neutral,-0.010451668359771848,0.004669063061655043
2025-11-11,V4.2,US-DOLLAR,single,-1.4722785353480723,Bearish,,
2025-11-11,V4.2,EURUSD,fx,0.5138080611765004,Neutral,-0.00018131896596385033,-0.001122450741680936
2025-11-11,V4.2,GBPUSD,fx,-0.7273432970125395,Neutral,-0.00026620423188672415,0.0012473569722690758
2025-11-11,V4.2,USDJPY,fx,-0.18866300186511142,Neutral,0.00890071037010598,0.012455804599565301
2025-11-11,V4.2,USDCHF,fx,-0.4867806178702224,Neutral,-0.00114935348866263,0.00885751764632392
2025-11-11,V4.2,USDCAD,fx,-2.52861508458866,Bearish,-0.002190072621952144,0.0057926350782575575
2025-11-11,V4.2,AUDUSD,fx,2.727362356761919,Bullish,-0.0029266648279243634,-0.008887254451288684
2025-11-11,V4.2,NZDUSD,fx,0.2586419048063777,Neutral,0.0005837298568978078,-0.00617338545628221
2025-11-11,V4.2,EURGBP,fx,1.2411513581890399,Neutral,-0.00010220420399964514,-0.0021917123746578726
2025-11-11,V4.2,EURJPY,fx,0.32514505931138893,Neutral,0.00822849332870268,0.011354088480109326
2025-11-11,V4.2,EURCHF,fx,0.027027443306277932,Neutral,-0.0011662185363957578,0.007861176800889824
2025-11-11,V4.2,EURAUD,fx,-2.2135542955854186,Bearish,0.0028258466259052373,0.007823252036188943
