as_of,symbol,cls,score,bias,r15,r21,r30
2025-04-14,CADCHF,fx,2.3611111111111107,Bullish,0.01420992477098637,0.026219272956790274,0.018406373142730414
2025-04-14,GOLD,cross-asset,2.0,Bullish,0.06852600561913236,-0.010297589753493264,0.028064514119471973
2025-04-14,SILVER,cross-asset,2.0,Bullish,0.027368030429538948,-0.003989238333797385,0.028172062961931976
2025-04-15,US-DOLLAR,single,-2.0833333333333335,Bearish,,,
2025-04-15,GBPUSD,fx,1.4583333333333335,Bullish,0.010351137188483017,0.0021095451246069263,0.0208610573433341
2025-04-15,USDCAD,fx,-1.7361111111111112,Bearish,-0.012637721052593864,0.0020501351225421516,-0.010329526963577917
2025-04-15,EURCAD,fx,-1.3888888888888886,Bearish,-0.005305157756966494,-0.007884671588497483,-0.006296301002579385
2025-04-15,GBPCHF,fx,2.083333333333333,Bullish,0.009613440435270126,0.02564196827380849,0.026193408451739675
2025-04-15,GBPAUD,fx,1.8055555555555554,Bullish,-0.012748419042501125,-0.010560508209463637,0.005316239480275264
2025-04-15,AUDJPY,fx,-1.3888888888888886,Bearish,0.018330028640669793,0.03876404494382024,0.023959021810971537
2025-04-15,CHFJPY,fx,-1.6666666666666665,Bearish,-0.004256077851716,0.0015586447267770254,0.002616912733149679
2025-04-15,AUDCAD,fx,-2.083333333333333,Bearish,0.01030031284941435,0.014840582329090468,0.004675799911905143
2025-04-15,NZDCAD,fx,-1.5277777777777777,Bearish,0.005665377975539121,0.002212658350961627,-0.0018357769834901339
2025-04-15,CADCHF,fx,2.3611111111111107,Bullish,0.012144167402676986,0.021621713431619005,0.016662137373463004
2025-04-15,GOLD,cross-asset,2.0,Bullish,0.041828721480417164,0.0031832932841180384,0.018356578393242007
2025-04-15,SILVER,cross-asset,2.0,Bullish,0.004396284829721431,0.010185758513931997,0.020309597523219924
2025-04-16,US-DOLLAR,single,-2.0833333333333335,Bearish,,,
2025-04-16,GBPUSD,fx,1.4583333333333335,Bullish,0.0035112359550562022,0.0040322580645162365,0.016574543916878293
2025-04-16,GBPCHF,fx,2.083333333333333,Bullish,0.016275569923638544,0.0322538691637404,0.034000334429519
2025-04-16,GBPAUD,fx,1.8055555555555554,Bullish,-0.004739815411858528,-0.0010442029892114846,0.00805528020248869
2025-04-16,AUDJPY,fx,-1.3888888888888886,Bearish,0.023174406238922307,0.03332151719248477,0.03059641970932292
2025-04-16,CHFJPY,fx,-1.6666666666666665,Bearish,0.001342720903410255,-0.0005451217342904435,0.003827328387070894
2025-04-16,CADCHF,fx,1.5277777777777777,Bullish,0.01376686739794275,0.020437059656425394,0.018884661969668537
2025-04-16,GOLD,cross-asset,2.0,Bullish,-0.011068399718802802,-0.042433851354383156,-0.007565400780770837
2025-04-16,SILVER,cross-asset,2.0,Bullish,-0.008615159013839135,-0.014175297100785134,0.017535820120367918
2025-04-17,US-DOLLAR,single,-1.6666666666666665,Bearish,,,
2025-04-17,GBPUSD,fx,1.6666666666666665,Bullish,-0.0015682962873599937,0.001078203697560065,0.01666314805320135
2025-04-17,EURGBP,fx,-1.5277777777777777,Bearish,-0.009885602776382063,-0.018100234870704224,-0.016078710898701942
2025-04-17,GBPCHF,fx,2.5,Bullish,0.012931312183044774,0.02141719818501442,0.02088337889204883
2025-04-17,GBPAUD,fx,2.222222222222222,Bullish,-0.0034104210521246348,-0.0025674497468677338,0.008299654622613728
2025-04-17,GBPNZD,fx,1.6666666666666665,Bullish,0.009813723900628846,0.015438937829901578,0.018046623070132828
2025-04-17,AUDJPY,fx,-1.3888888888888886,Bearish,0.027627349975784643,0.025602078105049886,0.02199181085721813
2025-04-17,CHFJPY,fx,-1.6666666666666665,Bearish,0.010172283694969586,0.0006796882650093039,0.008784106814738735
2025-04-17,CADCHF,fx,1.5277777777777777,Bullish,0.008609025099790335,0.011721128475745912,0.00666396048981821
2025-04-17,GOLD,cross-asset,2.0,Bullish,-2.7049446387872322e-05,-0.0291893581466921,-0.011577163054062867
2025-04-17,SILVER,cross-asset,2.0,Bullish,0.0059959412090278,-0.005473218129266266,0.013590800073796316
2025-04-18,US-DOLLAR,single,-1.3888888888888888,Bearish,,,
2025-04-18,GBPUSD,fx,1.5277777777777777,Bullish,0.0006546176882213928,0.005139125069600015,0.011963702577839186
2025-04-18,EURGBP,fx,-1.5277777777777777,Bearish,-0.013394368993261963,-0.018007076711081038,-0.01569488398164265
2025-04-18,GBPCHF,fx,2.5,Bullish,0.019839364844904006,0.02848966026587907,0.020319423929099134
2025-04-18,GBPAUD,fx,1.3888888888888888,Bullish,-0.0051070856012824795,-0.007060641841622695,0.0026447407578071847
2025-04-18,GBPNZD,fx,1.6666666666666665,Bullish,0.004436699953086043,0.006290909903268194,0.0063579295400217894
2025-04-18,CADCHF,fx,1.5277777777777777,Bullish,0.012767549004607304,0.015351660121385224,0.01669471787286847
2025-04-18,GOLD,cross-asset,2.0,Bullish,-2.7049446387872322e-05,-0.0291893581466921,-0.011577163054062867
2025-04-18,SILVER,cross-asset,2.0,Bullish,0.0059959412090278,-0.005473218129266266,0.013590800073796316
2025-04-21,US-DOLLAR,single,-1.3888888888888888,Bearish,,,
2025-04-21,GBPUSD,fx,1.5277777777777777,Bullish,-0.01490974891205199,0.0013010513092763798,0.012584306629379816
2025-04-21,EURGBP,fx,-1.5277777777777777,Bearish,-0.02221628031342271,-0.02084447441233217,-0.018298495663698233
2025-04-21,GBPCHF,fx,2.5,Bullish,0.029141742402529536,0.02536034245245511,0.02288255471010814
2025-04-21,GBPAUD,fx,1.3888888888888888,Bullish,-0.008434405465571615,5.757273355344594e-05,0.00017751592845627329
2025-04-21,GBPNZD,fx,1.6666666666666665,Bullish,0.009436544510605493,0.013896803780002465,0.0067980812808214885
2025-04-21,CADCHF,fx,1.5277777777777777,Bullish,0.03464871715822282,0.019062789024766102,0.020073305244407758
2025-04-21,GOLD,cross-asset,2.0,Bullish,-0.05548417240976522,-0.03934703889732516,-0.012498539890199778
2025-04-21,SILVER,cross-asset,2.0,Bullish,-0.002143557079862801,0.013351298383145416,0.06369426751592355
2025-04-22,US-DOLLAR,single,-1.3888888888888888,Bearish,,,
2025-04-22,GBPUSD,fx,1.5277777777777777,Bullish,-0.00180833183264284,0.006858154751185674,0.01399393721111708
2025-04-22,EURGBP,fx,-1.5277777777777777,Bearish,-0.01863745708480269,-0.014702104304365027,-0.017971833617488442
2025-04-22,GBPCHF,fx,2.5,Bullish,0.023105970340769666,0.01437134529723405,0.019806426777629227
2025-04-22,GBPAUD,fx,1.3888888888888888,Bullish,-0.017572869821212533,-0.0037133858719287094,-0.0007742194482013298
2025-04-22,GBPNZD,fx,1.6666666666666665,Bullish,0.0033097159645649743,0.011742997644234698,0.00909612060085463
2025-04-22,CADCHF,fx,1.5277777777777777,Bullish,0.015822090136944578,0.003985072862666916,0.013086574019351316
2025-04-22,GOLD,cross-asset,2.0,Bullish,-0.03873194653542067,-0.01946801619672689,-0.008172307619501051
2025-04-22,SILVER,cross-asset,2.0,Bullish,0.013399870621938925,0.028432369158734705,0.06271755537072976
2025-04-23,US-DOLLAR,single,-1.3888888888888888,Bearish,,,
2025-04-23,GBPUSD,fx,1.5277777777777777,Bullish,0.00038495214516465204,0.012763805440656917,0.02291597475921625
2025-04-23,EURGBP,fx,-1.5277777777777777,Bearish,-0.013312239995312614,-0.015316107107283039,-0.013265365910822169
2025-04-23,GBPJPY,fx,1.6666666666666665,Bullish,0.023364338475136304,0.0164934026389445,0.017587701761400787
2025-04-23,GBPCHF,fx,2.5,Bullish,0.014592102990244715,0.010409942631669722,0.007555163604294979
2025-04-23,GBPAUD,fx,1.3888888888888888,Bullish,-0.009681462592384338,0.005013614556770518,0.0022907032026624474
2025-04-23,GBPNZD,fx,1.6666666666666665,Bullish,0.008364821080785179,0.020535097245532707,0.008907816440642868
2025-04-23,CADCHF,fx,1.5277777777777777,Bullish,0.0069643245777040175,1.674116485017585e-05,0.000368305626705423
2025-04-23,GOLD,cross-asset,2.0,Bullish,-0.03367273700473217,0.0020041847621132813,0.02569249297470888
2025-04-23,SILVER,cross-asset,2.0,Bullish,-0.039971385138156124,-0.015410295388834316,0.028078333184297533
2025-04-24,US-DOLLAR,single,-1.3888888888888888,Bearish,,,
2025-04-24,GBPUSD,fx,1.5277777777777777,Bullish,-0.003036642148592894,0.015093236160784507,0.017185145196481955
2025-04-24,EURGBP,fx,-1.5277777777777777,Bearish,-0.01516465486933083,-0.016606117426461897,-0.012187976092816077
2025-04-24,GBPJPY,fx,1.6666666666666665,Bullish,0.01840500473136375,0.014462201661234353,0.023446535590369022
2025-04-24,GBPCHF,fx,2.5,Bullish,0.008129048647275594,0.006967755983379176,0.008392154016439557
2025-04-24,GBPAUD,fx,1.3888888888888888,Bullish,-0.00218695326168461,0.0004277776709669112,0.00223982465921968
2025-04-24,GBPNZD,fx,1.6666666666666665,Bullish,0.01760918051658389,0.01561263400244628,0.010738182603065027
2025-04-24,CADCHF,fx,1.5277777777777777,Bullish,0.0036241002667738442,0.0014764852938708994,0.004664351269274114
2025-04-24,GOLD,cross-asset,2.0,Bullish,-0.03253319317442027,0.002783269326102511,0.0012005088724176272
2025-04-24,SILVER,cross-asset,2.0,Bullish,-0.02779929682378879,-0.002622012990882605,0.061825874500923694
2025-04-25,US-DOLLAR,single,-1.6666666666666665,Bearish,,,
2025-04-25,GBPUSD,fx,1.6666666666666665,Bullish,-0.0022694310641527826,0.018801710339437783,0.0162993244309515
2025-04-25,EURGBP,fx,-1.5277777777777777,Bearish,-0.01536190107919988,-0.016955507903586797,-0.013205844787382404
2025-04-25,GBPJPY,fx,1.6666666666666665,Bullish,0.011532547411583716,0.01278779066726643,0.024435402043954335
2025-04-25,GBPCHF,fx,2.5,Bullish,0.009147783072054771,0.011984868875713817,0.009556978139890093
2025-04-25,GBPAUD,fx,1.3888888888888888,Bullish,-0.004356355663262312,0.005039139884215116,0.0004712172792491476
2025-04-25,GBPNZD,fx,1.6666666666666665,Bullish,0.011670847112351668,0.013963735568488289,0.007417112755369937
2025-04-25,CADCHF,fx,1.5277777777777777,Bullish,0.0027996647108130546,0.0008382229673091768,0.004844928751047695
2025-04-25,GOLD,cross-asset,2.0,Bullish,-0.03544244294315102,0.007102349771893168,-0.001958645461065167
2025-04-25,SILVER,cross-asset,2.0,Bullish,-0.024280358006773195,0.01230648282535074,0.08838292210933707
2025-04-28,US-DOLLAR,single,-1.6666666666666665,Bearish,,,
2025-04-28,GBPUSD,fx,1.4583333333333333,Bullish,-0.005871671603137507,0.00477026805780878,0.007799127807462725
2025-04-28,EURGBP,fx,-1.3194444444444442,Bearish,-0.010041909964211615,-0.013161612356375918,-0.00829958560934263
2025-04-28,GBPJPY,fx,1.4583333333333333,Bullish,0.014432200635373427,0.02148840915524719,0.026615431393312905
2025-04-28,GBPCHF,fx,2.2916666666666665,Bullish,0.011531197791821102,0.013801118616982633,0.010178324980024911
2025-04-28,GBPNZD,fx,1.4583333333333333,Bullish,0.002287402818756723,0.010057452082471219,-0.0030661878251426744
2025-04-28,CADCHF,fx,1.5277777777777777,Bullish,0.007914943886591752,0.010159480212640348,0.011357691334064723
2025-04-28,GOLD,cross-asset,2.0,Bullish,-0.03405213532337115,-0.012987479029542559,-0.005562217590363572
2025-04-28,SILVER,cross-asset,2.0,Bullish,-0.02404876135300671,0.0032286291904286557,0.10880782112790799
2025-04-29,US-DOLLAR,single,-1.6666666666666665,Bearish,,,
2025-04-29,GBPUSD,fx,1.4583333333333333,Bullish,-0.0005597557972040201,0.004776582802809459,0.007030532812885015
2025-04-29,EURGBP,fx,-1.3194444444444442,Bearish,-0.007740156923729424,-0.012817794114182046,-0.0035225371692467755
2025-04-29,GBPJPY,fx,1.4583333333333333,Bullish,0.014570411421440888,0.02227243890546271,0.02493066078047912
2025-04-29,GBPCHF,fx,2.2916666666666665,Bullish,0.004929322218195198,0.008571946357375904,0.005889815150416977
2025-04-29,GBPNZD,fx,1.4583333333333333,Bullish,-6.638078674514603e-05,-0.0015444596382688802,-0.013138970389743765
2025-04-29,CADCHF,fx,1.5277777777777777,Bullish,0.0003194351042368204,0.004135843981170062,0.01116341627437789
2025-04-29,GOLD,cross-asset,2.0,Bullish,-0.008302182563607818,-0.008609670806704384,0.001567587121668934
2025-04-29,SILVER,cross-asset,2.0,Bullish,0.0053774874677199325,0.00124563269026301,0.11007139602005167
2025-04-30,US-DOLLAR,single,-1.9444444444444444,Bearish,,,
2025-04-30,GBPUSD,fx,1.5972222222222223,Bullish,0.007001718535417645,0.011894666536588216,0.01588707196085637
2025-04-30,EURGBP,fx,-1.3194444444444442,Bearish,-0.006955723465856933,-0.00898006261328066,-0.0025657321752229345
2025-04-30,GBPCHF,fx,2.2916666666666665,Bullish,0.006218747158832638,0.008455314119465207,0.009382671151922706
2025-04-30,GBPNZD,fx,1.4583333333333333,Bullish,0.006155298812588583,0.006774391819064363,-4.008515869280416e-05
2025-04-30,CHFJPY,fx,-1.6666666666666665,Bearish,0.004921754501499009,0.011697832001802189,0.017428325505895126
2025-04-30,CADCHF,fx,1.5277777777777777,Bullish,-0.005652646542352979,-0.004632494355715222,0.002642361401455018
2025-04-30,GOLD,cross-asset,2.0,Bullish,0.00816234676592864,0.008907419402907957,0.020238605710601654
2025-04-30,SILVER,cross-asset,2.0,Bullish,0.024079015981105067,0.021655777430140244,0.11153032115579276
2025-05-01,US-DOLLAR,single,-2.2222222222222223,Bearish,,,
2025-05-01,EURUSD,fx,1.6666666666666667,Bullish,-0.0007088805004697996,0.005343186772289732,0.026095663423538307
2025-05-01,GBPUSD,fx,1.7361111111111112,Bullish,0.011206740624623235,0.013595803689858688,0.025804895695164642
2025-05-01,EURCHF,fx,2.2222222222222223,Bullish,-0.0014109649075925157,-0.0031639819139952507,0.0027577950466579626
2025-05-01,EURNZD,fx,1.3888888888888888,Bullish,0.0004867784686892751,-0.005328392270167348,-0.0014498670519020873
2025-05-01,GBPCHF,fx,2.2916666666666665,Bullish,0.009657227476311148,0.004070026255303283,0.0015898540059777755
2025-05-01,GBPNZD,fx,1.4583333333333333,Bullish,0.012091839232388546,0.0024076867959963444,-0.002100606594658716
2025-05-01,GBPCAD,fx,1.3194444444444442,Bullish,0.011119029097694133,0.0045694640127509345,0.006897714724009907
2025-05-01,CHFJPY,fx,-1.6666666666666665,Bearish,-0.008678275763631227,-0.0021524407650586053,0.010699400513845214
2025-05-01,AUDCHF,fx,1.6666666666666665,Bullish,0.0029873321989031254,-0.0011344299489507437,0.00013235016071089234
2025-05-01,GOLD,cross-asset,2.0,Bullish,0.017548465204191732,0.01569849500755116,0.045946588673488
2025-05-01,SILVER,cross-asset,2.0,Bullish,0.019506172839506064,0.017407407407407316,0.12169753086419766
2025-05-02,US-DOLLAR,single,-2.7777777777777772,Bearish,,,
2025-05-02,EURUSD,fx,1.9444444444444442,Bullish,0.005319148936170359,0.012284490388359881,0.022143944489680267
2025-05-02,GBPUSD,fx,1.8055555555555554,Bullish,0.02056446749487395,0.020843384392714936,0.022954106862863366
2025-05-02,AUDUSD,fx,1.3888888888888886,Bullish,0.007995528714039413,0.008212882892673745,0.0065672012544442104
2025-05-02,EURJPY,fx,1.3888888888888888,Bullish,-0.010676895637620754,-0.0031884093380080136,0.016039775711894855
2025-05-02,EURCHF,fx,2.2222222222222223,Bullish,-0.0009432647679890049,0.0015756809192544186,0.0015113674123459209
2025-05-02,EURNZD,fx,1.3888888888888888,Bullish,-0.0015383399625952254,-0.001554144825224535,0.009609356478676556
2025-05-02,GBPCHF,fx,2.083333333333333,Bullish,0.013644334039599748,0.010411339227003769,0.0030320742310221416
2025-05-02,AUDCHF,fx,1.6666666666666665,Bullish,0.0016551931685664378,-0.0020689914607079363,-0.012564420870481152
2025-05-02,GOLD,cross-asset,4.0,Bullish,0.036292935839274065,0.04360707341912784,0.05982470758880343
2025-05-02,SILVER,cross-asset,4.0,Bullish,0.0461605775541456,0.08560177516642176,0.13476263399693722
2025-05-05,US-DOLLAR,single,-3.055555555555556,Very Bearish,,,
2025-05-05,EURUSD,fx,2.6388888888888893,Bullish,0.006055195092198096,0.005144705903152413,0.02162190831462274
2025-05-05,GBPUSD,fx,1.9444444444444446,Bullish,0.020135591689929955,0.01683985583036751,0.021046057532411844
2025-05-05,AUDUSD,fx,1.527777777777778,Bullish,0.0025667589256721524,-0.0009586689963355655,0.008457934532184908
2025-05-05,EURJPY,fx,1.9444444444444444,Bullish,9.843125192232627e-05,0.006594893878806518,0.02904952322362342
2025-05-05,EURCHF,fx,2.7777777777777777,Bullish,0.004365262829679528,0.0066876686701000665,0.01091315707419871
2025-05-05,EURNZD,fx,1.9444444444444444,Bullish,0.0008969508945766425,0.00020049490584650442,0.00636835135149405
2025-05-05,EURCAD,fx,2.083333333333333,Bullish,-0.0004540454812882455,-0.0025196326708106787,0.0028138029826312305
2025-05-05,GBPCHF,fx,2.083333333333333,Bullish,0.018626149832959626,0.01841563315180106,0.010562445654661134
2025-05-05,GBPCAD,fx,1.3888888888888888,Bullish,0.013482253174616154,0.009002683387490995,0.002400352704887254
2025-05-05,AUDCHF,fx,1.6666666666666665,Bullish,0.0003950412912208101,0.0005267217216273767,-0.002163321356684622
2025-05-05,GOLD,cross-asset,4.0,Bullish,0.0024685359152478714,0.0058009094290274454,0.015351113990569765
2025-05-05,SILVER,cross-asset,4.0,Bullish,0.030979583038216463,0.06239029347457903,0.11794413820712579
2025-05-06,US-DOLLAR,single,-2.638888888888889,Bearish,,,
2025-05-06,EURUSD,fx,2.4305555555555554,Bullish,-0.003378675629542305,0.0041441568268605344,0.009968852834040032
2025-05-06,GBPUSD,fx,1.7361111111111112,Bullish,0.010402245088868112,0.014181478016838112,0.004228250701590497
2025-05-06,AUDUSD,fx,1.3194444444444444,Bullish,-0.00805470422448451,-0.00044662795891026175,-0.0030801928200705486
2025-05-06,EURJPY,fx,1.9444444444444444,Bullish,0.009538106092897625,0.006381388338059013,0.029905422017951766
2025-05-06,EURCHF,fx,2.7777777777777777,Bullish,0.002708837448339274,-0.0005139296344676136,0.0025161138354139467
2025-05-06,EURNZD,fx,1.9444444444444444,Bullish,0.006794017035270716,0.0011843267049811423,0.009025203952690353
2025-05-06,EURCAD,fx,2.083333333333333,Bullish,-0.000996429461097792,-0.0030659368033777445,0.0024719115477231934
2025-05-06,GBPCHF,fx,2.083333333333333,Bullish,0.016422095182609286,0.008830062265593686,-0.0032771365109420802
2025-05-06,GBPCAD,fx,1.3888888888888888,Bullish,0.012623574144486671,0.00669744703965236,-0.0029223248234654386
2025-05-06,AUDCHF,fx,1.6666666666666665,Bullish,-0.0012754384319609846,-0.004857919909968977,-0.010109725218043764
2025-05-06,GOLD,cross-asset,4.0,Bullish,-0.037866641791479916,-0.01686654267940746,-0.012240340945529282
2025-05-06,SILVER,cross-asset,4.0,Bullish,0.000782613930527809,0.03819757991692252,0.11721148636445733
2025-05-07,US-DOLLAR,single,-2.638888888888889,Bearish,,,
2025-05-07,EURUSD,fx,2.4305555555555554,Bullish,-0.0004426815879873258,0.013129935899705902,0.015980805326344827
2025-05-07,GBPUSD,fx,1.7361111111111112,Bullish,0.013017600096315363,0.020813110905438137,0.009631519146406475
2025-05-07,USDCHF,fx,-1.3194444444444444,Bearish,0.0044241334046379865,-0.004691526082940434,-0.006150031600952954
2025-05-07,AUDUSD,fx,1.3194444444444444,Bullish,0.0003113955190183759,0.012658227848101111,0.013094181574727193
2025-05-07,EURJPY,fx,1.9444444444444444,Bullish,0.006389186394356816,0.0108148367002745,0.02502739102066953
2025-05-07,EURNZD,fx,1.6666666666666667,Bullish,-0.005021769766316853,-0.0030866794270449915,0.001030645941568764
2025-05-07,EURCAD,fx,2.083333333333333,Bullish,-0.0007165661128207823,0.001017267963736579,0.005342256287547809
2025-05-07,GBPCAD,fx,1.3888888888888888,Bullish,0.012789976834480798,0.008711540343893764,-0.0009570730964577612
2025-05-07,GOLD,cross-asset,4.0,Bullish,-0.022529752351059917,-0.0035191592062869814,0.0013999357991225647
2025-05-07,SILVER,cross-asset,4.0,Bullish,0.015843659453794512,0.09848344738302206,0.1321743419024719
2025-05-08,US-DOLLAR,single,-2.638888888888889,Bearish,,,
2025-05-08,EURUSD,fx,2.8472222222222223,Bullish,0.012706729398346273,0.015237382378101128,0.02384516680923876
2025-05-08,GBPUSD,fx,1.7361111111111112,Bullish,0.018260081558676866,0.02131098021446909,0.015465941700649521
